Time,n_flux
1042.3814,1.0000454
1042.4018,0.99996468
1042.4223,1.0001668
1042.4427,0.99995861
1042.4631,1.0001496
1042.4835,1.0001869
1042.5040,1.0002417
1042.5244,1.0001756
1042.5448,1.0001534
1042.5653,1.0002758
1042.5857,1.0001308
1042.6061,1.0003056
1042.6266,1.0000583
1042.6470,1.0001674
1042.6674,1.0001970
1042.6879,1.0001786
1042.7083,1.0002519
1042.7287,1.0000408
1042.7492,1.0000356
1042.7696,1.0000877
1042.7900,0.99997932
1042.8105,1.0000839
1042.8309,0.99987533
1042.8513,1.0000144
1042.8718,0.99984260
1042.8922,0.99987239
1042.9126,1.0000710
1042.9331,0.99989623
1042.9535,0.99974755
1042.9739,0.99989942
1042.9944,0.99989635
1043.0148,0.99987219
1043.0352,1.0001335
1043.0557,1.0000069
1043.0761,1.0001017
1043.0965,1.0000950
1043.1170,0.99992825
1043.1374,1.0000503
1043.1578,1.0000038
1043.1783,0.99996571
1043.1987,0.99999319
1043.2191,1.0000046
1043.2396,1.0000666
1043.2600,1.0002020
1043.2804,1.0002034
1043.3009,1.0001481
1043.3213,1.0001729
1043.3417,1.0001282
1043.3622,1.0002983
1043.3826,1.0002010
1043.4030,1.0001643
1043.4235,1.0002817
1043.4439,1.0002025
1043.4643,1.0002270
1043.4848,1.0001273
1043.5052,1.0001071
1043.5256,1.0001807
1043.5461,1.0001899
1043.5665,1.0001394
1043.5869,1.0002836
1043.6073,1.0001156
1043.6278,0.99997012
1043.6482,1.0000852
1043.6686,1.0001311
1043.6891,0.99992512
1043.7095,0.99992314
1043.7299,0.99976986
1043.7504,0.99990684
1043.7708,0.99978846
1043.7912,0.99970332
1043.8117,0.99985788
1043.8321,0.99988555
1043.8525,0.99983352
1043.8730,0.99993803
1043.8934,1.0000464
1043.9138,1.0000438
1043.9343,1.0000180
1043.9547,1.0001165
1043.9751,0.99989712
1043.9956,1.0000324
1044.0160,0.99993784
1044.0364,1.0000549
1044.0569,1.0000664
1044.0773,1.0000815
1044.0977,1.0001124
1044.1182,0.99992550
1044.1386,0.99998693
1044.1590,1.0000021
1044.1795,1.0000334
1044.1999,1.0001484
1044.2203,1.0000041
1044.2612,0.99992921
1044.2816,0.99992410
1044.3021,1.0001123
1044.3225,1.0000562
1044.3429,1.0001989
1044.3634,1.0000478
1044.3838,1.0000787
1044.4042,1.0001079
1044.4247,1.0002108
1044.4451,1.0001081
1044.4655,1.0000203
1044.4860,0.99996884
1044.5064,0.99989252
1044.5268,1.0001660
1044.5473,0.99992876
1044.5677,0.99993010
1044.5881,0.99999422
1044.6086,0.99995196
1044.6290,0.99984592
1044.6494,0.99982815
1044.6698,0.99981741
1044.6903,0.99968785
1044.7107,0.99978360
1044.7311,0.99967238
1044.7516,0.99967181
1044.7720,0.99982330
1044.7924,0.99982349
1044.8129,0.99992474
1044.8333,0.99995676
1044.8537,1.0001444
1044.8742,1.0000902
1044.8946,1.0001491
1044.9150,1.0002537
1044.9355,1.0001101
1044.9559,1.0002677
1044.9763,1.0003866
1044.9968,1.0000916
1045.0172,1.0002863
1045.0376,1.0001816
1045.0581,1.0003422
1045.0785,1.0000877
1045.0989,1.0004916
1045.1194,1.0002521
1045.1398,1.0000599
1045.1602,1.0002703
1045.1807,1.0002748
1045.2011,1.0000874
1045.2215,1.0003368
1045.2420,1.0003382
1045.2624,1.0001437
1045.2828,1.0002022
1045.3033,1.0001258
1045.3237,1.0000177
1045.3441,1.0000249
1045.3646,1.0001090
1045.3850,0.99981633
1045.4054,1.0001122
1045.4259,0.99974493
1045.4463,0.99987795
1045.4667,0.99996206
1045.4872,1.0000170
1045.5076,0.99997088
1045.5280,0.99988204
1045.5485,0.99988172
1045.5689,0.99992633
1045.5893,0.99979044
1045.6098,0.99978411
1045.6302,0.99954978
1045.6506,0.99982144
1045.6711,0.99978335
1045.6915,0.99982822
1045.7119,1.0000211
1045.7324,1.0000833
1045.7528,0.99992358
1045.7732,1.0000018
1045.7936,1.0000424
1045.8141,1.0000664
1045.8345,1.0001090
1045.8549,1.0001960
1045.8754,1.0000130
1045.8958,1.0000496
1045.9162,1.0000778
1045.9367,1.0001918
1045.9571,1.0003119
1045.9775,1.0002462
1045.9980,1.0004216
1046.0184,1.0002913
1046.0388,1.0001233
1046.0593,1.0001455
1046.0797,1.0001700
1046.1001,1.0002947
1046.1206,1.0001890
1046.1410,1.0003125
1046.1614,1.0001152
1046.1819,1.0000243
1046.2023,1.0000831
1046.2227,1.0000942
1046.2432,1.0000449
1046.2636,1.0000312
1046.2840,1.0001381
1046.3045,0.99992365
1046.3249,0.99997708
1046.3453,1.0000500
1046.3658,1.0000530
1046.3862,1.0000752
1046.4066,0.99986759
1046.4271,0.99986043
1046.4475,0.99972665
1046.4679,0.99997344
1046.4884,0.99991297
1046.5088,0.99987207
1046.5292,0.99998725
1046.5497,0.99990799
1046.5701,1.0000358
1046.5905,0.99991898
1046.6110,1.0000656
1046.6314,1.0001291
1046.6518,1.0001072
1046.6723,1.0000188
1046.6927,1.0000292
1046.7131,1.0001138
1046.7336,1.0001228
1046.7540,1.0002578
1046.7744,1.0002756
1046.7949,1.0004099
1046.8153,1.0002161
1046.8357,1.0003117
1046.8561,1.0003456
1046.8766,1.0003922
1046.8970,1.0005339
1046.9174,1.0004188
1046.9379,1.0003467
1046.9583,1.0002730
1046.9787,1.0002999
1046.9992,1.0004360
1047.0196,1.0001316
1047.0400,1.0003317
1047.0605,1.0002967
1047.0809,1.0004029
1047.1013,1.0002756
1047.1218,1.0002253
1047.1422,1.0001862
1047.1626,1.0000912
1047.1831,1.0001680
1047.2035,1.0000021
1047.2444,0.99983250
1047.2648,0.99970492
1047.2852,0.99987437
1047.3057,0.99979006
1047.3261,0.99979632
1047.3465,0.99983838
1047.3670,0.99973982
1047.3874,0.99989661
1047.4078,0.99995241
1047.4283,0.99989258
1047.4487,0.99987750
1047.4691,0.99973426
1047.4896,0.99999038
1047.5100,1.0000877
1047.5304,1.0000335
1047.5509,1.0000035
1047.5713,0.99985442
1047.5917,1.0001440
1047.6122,1.0000436
1047.6326,0.99997734
1047.6530,0.99996884
1047.6735,0.99999287
1047.6939,1.0001042
1047.7143,1.0002095
1047.7348,1.0001336
1047.7552,1.0001056
1047.7756,1.0000534
1047.7961,1.0000125
1047.8165,1.0000730
1047.8369,1.0000583
1047.8574,0.99999786
1047.8778,0.99992384
1047.8982,1.0000705
1047.9186,1.0000020
1047.9391,1.0001036
1047.9595,1.0002319
1047.9799,1.0001292
1048.0004,1.0002279
1048.0208,0.99995663
1048.0412,0.99997331
1048.0617,1.0000611
1048.0821,0.99994513
1048.1025,0.99999728
1048.1230,0.99975874
1048.1434,0.99992787
1048.1638,0.99963090
1048.1843,0.99964841
1048.2047,0.99973822
1048.2251,0.99971847
1048.2456,0.99975976
1048.2660,0.99969322
1048.2864,1.0000069
1048.3069,0.99986810
1048.3273,1.0000791
1048.3477,0.99980674
1048.3682,0.99994922
1048.3886,0.99989693
1048.4090,0.99997306
1048.4295,0.99997338
1048.4499,0.99993560
1048.4703,0.99993464
1048.4908,1.0001168
1048.5112,0.99988945
1048.5316,0.99975509
1048.5521,0.99983122
1048.5725,0.99994500
1048.5929,0.99989310
1048.6134,1.0000126
1048.6338,0.99998424
1048.6542,1.0000225
1048.6747,0.99990243
1048.6951,0.99998725
1048.7155,1.0000528
1048.7360,1.0000997
1048.7564,0.99989540
1048.7768,1.0000041
1048.7973,1.0000752
1048.8177,0.99996699
1048.8381,0.99996532
1048.8586,1.0000244
1048.8790,1.0001994
1048.8994,1.0001871
1048.9198,1.0001617
1048.9403,1.0001144
1048.9607,1.0002132
1048.9811,1.0000969
1049.0016,0.99999485
1049.0220,1.0000911
1049.0424,0.99989808
1049.0629,1.0000629
1049.0833,0.99978641
1049.1037,1.0000164
1049.1242,0.99987890
1049.1446,0.99981102
1049.1650,0.99997101
1049.1855,1.0001197
1049.2059,0.99989885
1049.2263,0.99985890
1049.2468,1.0000982
1049.2672,0.99989559
1049.2876,0.99993809
1049.3081,0.99992084
1049.3285,1.0000177
1049.3489,0.99996002
1049.3694,1.0001101
1049.3898,1.0002225
1049.4102,1.0001614
1049.4307,1.0000505
1049.4511,0.99995152
1049.4715,1.0001212
1049.4920,0.99995823
1049.5124,0.99992013
1049.5328,1.0000796
1049.5533,1.0000089
1049.5737,1.0000381
1049.5941,1.0000173
1049.6146,1.0000035
1049.6350,0.99988504
1049.6554,1.0001706
1049.6759,1.0002562
1049.6963,1.0002275
1049.7167,1.0001639
1049.7372,1.0004307
1049.7576,1.0003205
1049.7780,1.0002413
1049.7985,1.0001639
1049.8189,0.99998763
1049.8393,0.99984701
1049.8598,0.99998635
1049.8802,0.99992007
1049.9006,0.99989003
1049.9211,0.99975228
1049.9415,0.99981045
1049.9619,0.99984023
1049.9823,0.99981601
1050.0028,0.99968018
1050.0232,0.99979095
1050.0436,0.99962911
1050.0641,0.99974084
1050.0845,0.99988133
1050.1049,0.99995944
1050.1254,0.99986938
1050.1458,0.99999818
1050.1662,0.99987207
1050.1867,1.0000023
1050.2275,1.0000542
1050.2480,0.99988229
1050.2684,0.99975784
1050.2888,1.0000777
1050.3093,0.99995056
1050.3297,0.99996245
1050.3501,1.0000725
1050.3706,0.99991726
1050.3910,0.99980067
1050.4114,0.99977120
1050.4319,0.99995254
1050.4523,1.0000144
1050.4727,1.0000106
1050.4932,1.0000188
1050.5136,0.99996015
1050.5340,1.0000182
1050.5545,1.0000664
1050.5749,0.99999345
1050.5953,0.99998706
1050.6158,1.0001137
1050.6362,1.0000046
1050.6566,0.99988773
1050.6771,0.99993004
1050.6975,0.99979242
1050.7179,1.0000910
1050.7384,0.99991246
1050.7588,0.99988236
1050.7792,0.99984707
1050.7997,0.99990498
1050.8201,0.99989578
1050.8405,0.99989501
1050.8610,0.99983384
1050.8814,0.99994250
1050.9018,0.99991853
1050.9223,0.99995203
1050.9427,1.0000266
1050.9631,1.0001577
1050.9836,1.0000283
1051.0040,0.99997165
1051.0244,0.99985487
1051.0448,1.0000514
1051.0653,0.99994187
1051.0857,1.0001137
1051.1061,1.0000372
1051.1266,0.99988114
1051.1470,1.0000676
1051.1674,0.99989437
1051.1879,0.99999818
1051.2083,1.0000559
1051.2287,0.99996315
1051.2492,0.99997338
1051.2696,1.0000598
1051.2900,0.99994551
1051.3105,1.0000518
1051.3309,0.99999965
1051.3513,1.0000638
1051.3718,0.99992397
1051.3922,0.99990863
1051.4126,0.99992512
1051.4331,0.99998725
1051.4535,0.99999965
1051.4739,1.0000703
1051.4944,0.99989930
1051.5148,1.0001531
1051.5352,1.0000793
1051.5557,0.99988101
1051.5761,1.0000512
1051.5965,0.99991176
1051.6170,0.99992563
1051.6374,0.99990844
1051.6578,0.99982227
1051.6783,0.99980719
1051.6987,0.99993356
1051.7191,0.99971968
1051.7396,0.99986650
1051.7600,1.0000615
1051.7804,0.99989680
1051.8009,0.99998201
1051.8213,0.99997037
1051.8417,1.0000331
1051.8622,1.0001004
1051.8826,0.99997063
1051.9030,1.0000122
1051.9235,1.0000329
1051.9439,1.0000878
1051.9643,1.0000811
1051.9848,1.0000669
1052.0052,1.0002131
1052.0256,1.0001872
1052.0460,1.0000416
1052.0665,1.0002379
1052.0869,0.99992269
1052.1073,1.0002116
1052.1278,1.0001488
1052.1482,1.0001270
1052.1686,1.0001005
1052.1891,1.0000468
1052.2095,1.0001106
1052.2299,1.0000610
1052.2504,0.99983218
1052.2708,1.0001620
1052.2912,0.99993125
1052.3117,1.0000584
1052.3321,0.99999422
1052.3525,0.99990927
1052.3730,1.0001397
1052.3934,1.0001635
1052.4138,1.0000252
1052.4343,1.0000505
1052.4547,1.0001676
1052.4751,1.0001544
1052.4956,1.0001319
1052.5160,0.99993285
1052.5364,1.0000745
1052.5569,0.99984867
1052.5773,1.0000247
1052.5977,0.99998233
1052.6182,0.99996935
1052.6386,1.0000055
1052.6590,0.99982560
1052.6795,1.0000751
1052.6999,1.0000441
1052.7203,0.99990466
1052.7408,1.0000360
1052.7612,0.99999952
1052.7816,1.0001865
1052.8021,1.0000904
1052.8225,1.0001361
1052.8429,1.0001497
1052.8634,1.0001565
1052.8838,1.0001577
1052.9042,1.0000233
1052.9247,1.0001649
1052.9451,1.0002665
1052.9655,1.0001946
1052.9860,1.0001361
1053.0064,0.99996264
1053.0268,0.99994928
1053.0472,1.0000446
1053.0677,0.99980278
1053.0881,1.0000267
1053.1085,0.99995695
1053.1290,0.99992870
1053.1494,0.99993873
1053.1698,0.99994666
1053.2107,0.99988459
1053.2311,1.0000517
1053.2516,0.99994423
1053.2720,1.0000940
1053.2924,1.0000899
1053.3129,0.99999997
1053.3333,1.0000877
1053.3537,0.99997005
1053.3742,0.99994161
1053.3946,0.99996910
1053.4150,0.99994052
1053.4355,1.0000478
1053.4559,0.99985481
1053.4763,0.99979613
1053.4968,0.99980361
1053.5172,0.99980808
1053.5376,0.99991981
1053.5581,0.99979773
1053.5785,0.99999792
1053.5989,1.0000245
1053.6194,1.0001132
1053.6398,1.0002602
1053.6602,1.0001144
1053.6807,1.0001911
1053.7011,1.0001446
1053.7215,1.0001819
1053.7420,1.0001587
1053.7624,1.0003316
1053.7828,1.0002142
1053.8033,1.0002249
1053.8237,1.0000331
1053.8441,1.0002361
1053.8646,1.0000942
1053.8850,1.0001595
1053.9054,1.0000971
1053.9259,1.0000796
1053.9463,1.0000843
1053.9667,0.99999006
1053.9872,0.99994110
1054.0076,1.0001283
1054.0280,0.99982898
1054.0484,0.99993189
1054.0689,0.99988830
1054.0893,0.99981722
1054.1097,0.99993464
1054.1302,0.99990025
1054.1506,1.0000025
1054.1710,1.0000051
1054.1915,1.0000930
1054.2119,0.99992211
1054.2323,0.99990677
1054.2528,0.99988574
1054.2732,0.99985641
1054.2936,0.99985698
1054.3141,0.99986459
1054.3345,0.99993976
1054.3549,0.99987162
1054.3754,1.0001143
1054.3958,1.0000913
1054.4162,1.0000811
1054.4367,0.99999601
1054.4571,0.99993343
1054.4775,0.99991400
1054.4980,1.0002179
1054.5184,1.0001137
1054.5388,1.0002394
1054.5593,1.0001039
1054.5797,1.0001885
1054.6001,1.0000840
1054.6206,1.0003240
1054.6410,1.0000976
1054.6614,1.0003642
1054.6819,1.0004359
1054.7023,1.0004570
1054.7227,1.0005006
1054.7432,1.0002126
1054.7636,1.0003178
1054.7840,1.0002769
1054.8045,1.0002423
1054.8249,1.0003016
1054.8453,1.0002363
1054.8658,1.0001856
1054.8862,1.0001697
1054.9066,1.0002051
1054.9271,0.99996846
1054.9475,1.0000760
1054.9679,1.0000234
1054.9884,1.0001351
1055.0088,1.0001200
1055.0292,0.99991623
1055.0497,0.99988600
1055.0701,0.99994986
1055.0905,0.99995740
1055.1109,0.99999134
1055.1314,1.0000171
1055.1518,1.0000757
1055.1722,1.0000967
1055.1927,1.0000658
1055.2131,0.99976928
1055.2335,1.0000205
1055.2540,0.99989783
1055.2744,1.0000177
1055.2948,1.0001070
1055.3153,0.99989635
1055.3357,0.99994212
1055.3561,1.0001192
1055.3766,1.0001444
1055.3970,1.0000611
1055.4174,0.99993407
1055.4379,0.99985577
1055.4583,1.0000397
1055.4787,0.99999351
1055.4992,1.0001322
1055.5196,0.99998833
1055.5400,1.0002395
1055.5605,1.0002445
1055.5809,1.0001321
1055.6013,1.0001607
1055.6218,1.0001091
1055.6422,1.0002712
1055.6626,1.0002156
1055.6831,1.0002782
1055.7035,1.0004176
1055.7239,1.0002905
1055.7444,1.0003258
1055.7648,1.0001452
1055.7852,1.0001661
1055.8057,1.0001313
1055.8261,0.99996532
1055.8465,1.0000983
1055.8670,1.0000226
1055.8874,0.99994800
1055.9078,0.99996507
1055.9283,1.0001031
1055.9487,0.99982253
1055.9691,0.99988945
1055.9896,0.99981275
1056.0100,0.99979498
1056.0304,0.99974666
1056.0509,0.99981205
1056.0713,0.99960846
1056.0917,0.99957267
1056.1121,0.99960092
1056.1530,0.99982834
1056.1939,0.99986318
1056.2143,0.99980885
1056.2347,0.99987437
1056.2552,0.99997900
1056.2756,0.99987590
1056.2960,1.0000739
1056.3165,0.99999473
1056.3369,1.0001956
1056.3573,1.0001887
1056.3778,1.0000805
1056.3982,1.0001694
1056.4186,1.0003157
1056.4391,1.0001974
1056.4595,1.0001192
1056.4799,1.0002141
1056.5004,1.0000052
1056.5208,1.0001500
1056.5412,1.0001484
1056.5617,1.0002207
1056.5821,1.0000822
1056.6025,1.0001332
1056.6230,0.99998578
1056.6434,1.0000156
1056.6638,0.99993375
1056.6843,0.99978808
1056.7047,0.99999096
1056.7251,1.0000613
1056.7456,0.99997907
1056.7660,0.99998373
1056.7864,1.0000085
1056.8069,0.99985947
1056.8273,0.99994883
1056.8477,0.99982662
1056.8682,0.99980955
1056.8886,0.99974640
1056.9090,0.99980827
1056.9295,0.99972307
1056.9499,0.99968619
1056.9703,0.99960060
1056.9908,0.99973624
1057.0112,0.99957567
1057.0316,0.99958136
1057.0521,0.99979210
1057.0725,0.99964004
1057.0929,0.99974883
1057.1133,0.99975899
1057.1338,0.99990460
1057.1542,0.99996993
1057.1746,0.99986293
1057.1951,0.99984854
1057.2155,0.99991917
1057.2359,1.0000843
1057.2564,1.0000866
1057.2768,1.0000419
1057.2972,0.99995829
1057.3177,0.99999409
1057.3381,0.99990313
1057.3585,1.0000458
1057.3790,0.99999914
1057.3994,1.0000841
1057.4198,1.0001203
1057.4403,1.0003191
1057.4607,1.0000734
1057.4811,1.0001799
1057.5016,1.0002641
1057.5220,1.0002091
1057.5424,0.99990486
1057.5629,1.0001082
1057.5833,1.0001573
1057.6037,1.0001059
1057.6242,1.0001635
1057.6446,1.0002499
1057.6650,1.0001316
1057.6855,1.0000139
1057.7059,1.0000644
1057.7263,1.0002096
1057.7468,1.0001865
1057.7672,0.99991144
1057.7876,0.99997740
1057.8081,0.99968549
1057.8285,0.99992474
1057.8489,0.99992627
1057.8694,0.99971840
1057.8898,0.99967136
1057.9102,0.99980962
1057.9307,0.99961185
1057.9511,0.99967136
1057.9715,0.99989175
1057.9920,0.99986510
1058.0124,0.99978200
1058.0328,0.99980310
1058.0532,0.99969878
1058.0737,0.99981665
1058.0941,0.99995388
1058.1145,0.99990952
1058.1350,0.99995017
1058.1554,0.99992652
1058.1758,0.99989610
1058.1963,0.99993189
1058.2167,0.99984445
1058.2371,0.99988504
1058.2576,0.99993809
1058.2780,0.99997440
1058.2984,1.0002033
1058.3189,0.99990556
1058.3393,1.0000489
1058.3597,0.99992851
1058.3802,0.99996635
1058.4006,1.0000547
1058.4210,0.99995305
1058.4415,1.0000273
1058.4619,0.99989444
1058.4823,1.0000124
1058.5028,0.99992518
1058.5232,1.0000255
1058.5436,0.99992908
1058.5641,1.0000825
1058.5845,0.99989898
1058.6049,1.0000335
1058.6254,0.99977529
1058.6458,1.0000628
1058.6662,1.0001288
1058.6867,1.0002826
1058.7071,1.0000464
1058.7275,1.0001857
1058.7480,0.99997255
1058.7684,1.0001051
1058.7888,1.0000489
1058.8093,0.99989629
1058.8297,0.99990965
1058.8501,0.99984995
1058.8706,0.99977587
1058.8910,0.99991706
1058.9114,0.99996142
1058.9319,0.99992889
1058.9523,0.99992263
1058.9727,0.99982099
1058.9932,0.99996468
1059.0136,0.99986069
1059.0340,1.0000846
1059.0544,0.99997926
1059.0749,1.0000591
1059.0953,1.0000721
1059.1157,1.0000977
1059.1362,1.0000322
1059.1770,1.0002308
1059.1975,1.0002137
1059.2179,1.0003153
1059.2383,1.0002531
1059.2588,1.0000127
1059.2792,0.99991221
1059.2996,1.0001194
1059.3201,1.0000669
1059.3405,1.0001028
1059.3609,0.99991994
1059.3814,1.0000834
1059.4018,1.0000093
1059.4222,1.0001212
1059.4427,1.0000487
1059.4631,1.0001554
1059.4835,1.0001533
1059.5040,1.0001416
1059.5244,1.0000130
1059.5448,0.99999779
1059.5653,1.0001704
1059.5857,0.99998450
1059.6061,0.99993656
1059.6266,0.99981882
1059.6470,0.99990243
1059.6674,0.99998993
1059.6879,0.99988849
1059.7083,1.0001006
1059.7287,1.0000576
1059.7492,1.0000851
1059.7696,1.0001333
1059.7900,0.99996871
1059.8105,0.99996123
1059.8309,0.99995957
1059.8513,0.99989635
1059.8718,0.99984989
1059.8922,0.99981665
1059.9126,0.99992378
1059.9331,0.99984746
1059.9535,0.99992039
1059.9739,0.99991489
1059.9944,0.99995292
1060.0148,0.99998322
1060.0352,0.99990773
1060.0556,1.0000180
1060.0761,1.0000221
1060.0965,1.0000211
1060.1169,1.0001837
1060.1374,0.99999562
1060.1578,1.0001490
1060.1782,1.0001881
1060.1987,1.0000905
1060.2191,1.0001078
1060.2395,1.0001330
1060.2600,1.0001171
1060.2804,1.0001393
1060.3008,1.0000928
1060.3213,1.0000053
1060.3417,0.99998405
1060.3621,1.0001004
1060.3826,1.0000643
1060.4030,0.99992563
1060.4234,1.0000756
1060.4439,0.99992007
1060.4643,0.99994915
1060.4847,0.99978232
1060.5052,0.99979600
1060.5256,0.99966215
1060.5460,0.99981058
1060.5665,0.99988146
1060.5869,0.99972096
1060.6073,0.99983244
1060.6278,0.99980022
1060.6482,0.99984273
1060.6686,1.0000400
1060.6891,0.99999159
1060.7095,0.99984292
1060.7299,0.99992224
1060.7504,0.99995363
1060.7708,0.99987731
1060.7912,1.0000129
1060.8117,0.99976653
1060.8321,1.0000588
1060.8525,0.99978661
1060.8730,0.99999358
1060.8934,0.99976692
1060.9138,1.0001093
1060.9343,0.99990147
1060.9547,1.0000518
1060.9751,1.0000571
1060.9956,1.0000422
1061.0160,0.99989776
1061.0364,1.0000319
1061.0568,0.99977484
1061.0773,0.99981447
1061.0977,0.99997063
1061.1181,0.99991042
1061.1386,0.99977989
1061.1590,0.99999358
1061.1794,0.99988069
1061.1999,0.99996699
1061.2203,1.0000387
1061.2407,1.0000958
1061.2612,0.99992870
1061.2816,1.0001297
1061.3020,0.99995420
1061.3225,1.0000723
1061.3429,0.99998891
1061.3633,0.99986107
1061.3838,0.99990741
1061.4042,0.99999012
1061.4246,0.99984279
1061.4451,0.99984055
1061.4655,0.99974730
1061.4859,0.99978328
1061.5064,0.99998712
1061.5268,0.99997344
1061.5472,0.99998086
1061.5677,1.0001780
1061.5881,1.0000388
1061.6085,1.0002765
1061.6290,1.0000524
1061.6494,1.0001049
1061.6698,1.0000500
1061.6903,1.0001774
1061.7107,1.0000638
1061.7311,1.0000457
1061.7516,0.99987360
1061.7720,1.0000316
1061.7924,0.99996762
1061.8129,1.0001286
1061.8333,1.0000124
1061.8537,1.0002751
1061.8742,1.0002144
1061.8946,1.0002474
1061.9150,1.0001962
1061.9355,1.0002049
1061.9559,1.0001433
1061.9763,0.99998137
1061.9967,1.0000686
1062.0172,1.0001756
1062.0376,1.0000037
1062.0580,1.0000681
1062.0785,0.99998239
1062.0989,1.0001453
1062.1193,1.0000608
1062.1602,1.0002466
1062.1806,1.0001010
1062.2011,1.0001034
1062.2215,0.99989361
1062.2419,0.99993682
1062.2624,0.99993228
1062.2828,0.99987686
1062.3032,0.99984490
1062.3237,0.99998674
1062.3441,0.99989194
1062.3645,0.99990754
1062.3850,0.99992723
1062.4054,0.99986165
1062.4258,0.99996603
1062.4463,1.0001401
1062.4667,1.0000392
1062.4871,0.99999684
1062.5076,1.0001917
1062.5280,1.0001022
1062.5484,1.0001159
1062.5689,1.0002349
1062.5893,1.0000207
1062.6097,1.0001976
1062.6302,1.0000519
1062.6506,1.0000602
1062.6710,1.0000286
1062.6915,1.0001256
1062.7119,1.0001033
1062.7323,1.0000682
1062.7528,1.0000238
1062.7732,1.0001997
1062.7936,1.0002859
1062.8141,1.0000549
1062.8345,1.0001116
1062.8549,1.0001453
1062.8754,1.0002881
1062.8958,1.0000432
1062.9162,1.0000294
1062.9367,1.0000220
1062.9571,1.0001405
1062.9775,1.0000368
1062.9979,1.0001277
1063.0184,1.0000544
1063.0388,1.0000987
1063.0592,1.0000341
1063.0797,1.0000359
1063.1001,0.99989872
1063.1205,1.0001389
1063.1410,0.99995324
1063.1614,0.99991042
1063.1818,0.99996200
1063.2023,0.99996839
1063.2227,0.99996743
1064.1422,0.99996379
1064.1626,0.99996929
1064.1830,0.99987424
1064.2035,0.99995689
1064.2239,0.99995363
1064.2443,1.0000407
1064.2648,1.0001555
1064.2852,1.0002541
1064.3056,1.0002445
1064.3261,1.0003884
1064.3465,1.0001663
1064.3669,1.0004054
1064.3874,1.0002848
1064.4078,1.0003922
1064.4282,1.0003006
1064.4487,1.0004340
1064.4691,1.0003993
1064.4895,1.0004169
1064.5100,1.0003627
1064.5304,1.0004603
1064.5508,1.0004613
1064.5713,1.0003756
1064.5917,1.0002865
1064.6121,1.0001320
1064.6326,1.0002367
1064.6530,1.0001573
1064.6734,1.0001869
1064.6939,1.0003193
1064.7143,1.0000784
1064.7347,1.0000892
1064.7552,1.0000769
1064.7756,1.0001376
1064.7960,1.0001045
1064.8165,1.0000607
1064.8369,0.99997900
1064.8573,0.99992819
1064.8778,0.99978987
1064.8982,0.99975311
1064.9186,0.99963819
1064.9390,0.99979210
1064.9595,0.99989751
1064.9799,0.99986388
1065.0003,0.99982035
1065.0208,0.99991898
1065.0412,0.99998258
1065.0616,1.0000462
1065.0821,1.0000571
1065.1025,1.0000363
1065.1229,1.0000973
1065.1434,0.99993087
1065.1638,0.99988798
1065.1842,0.99984579
1065.2047,0.99976123
1065.2251,0.99999792
1065.2455,1.0000295
1065.2660,0.99995145
1065.2864,0.99994391
1065.3068,0.99985513
1065.3273,0.99993573
1065.3477,1.0000640
1065.3681,1.0002718
1065.3886,1.0001182
1065.4090,1.0003582
1065.4294,1.0001462
1065.4499,1.0001857
1065.4703,1.0001010
1065.4907,1.0000305
1065.5112,1.0001245
1065.5316,1.0001802
1065.5520,1.0000911
1065.5725,1.0000862
1065.5929,1.0002113
1065.6133,1.0000740
1065.6338,1.0000994
1065.6542,1.0000602
1065.6746,1.0000530
1065.6951,1.0000294
1065.7155,0.99966452
1065.7359,0.99980246
1065.7564,0.99982962
1065.7768,0.99960182
1065.7972,0.99965774
1065.8177,0.99974921
1065.8381,0.99975624
1065.8585,0.99980808
1065.8789,0.99979223
1065.8994,0.99976769
1065.9198,0.99974570
1065.9402,0.99982886
1065.9607,0.99980099
1065.9811,0.99989252
1066.0015,0.99990991
1066.0220,0.99999760
1066.0424,0.99982668
1066.0628,0.99980898
1066.0833,0.99985800
1066.1037,0.99976628
1066.1241,0.99998853
1066.1446,0.99993809
1066.1650,0.99979376
1066.1854,0.99980348
1066.2059,0.99983058
1066.2263,0.99980233
1066.2672,0.99987884
1066.2876,0.99986491
1066.3080,0.99987481
1066.3285,0.99986305
1066.3489,0.99979447
1066.3693,0.99973585
1066.3898,0.99987008
1066.4102,1.0000622
1066.4306,1.0000242
1066.4511,1.0000365
1066.4715,1.0001852
1066.4919,1.0000873
1066.5124,1.0001990
1066.5328,0.99998527
1066.5532,1.0000907
1066.5737,1.0001382
1066.5941,1.0000544
1066.6145,1.0000140
1066.6350,0.99989188
1066.6554,0.99993189
1066.6758,0.99984324
1066.6963,0.99971412
1066.7167,0.99962828
1066.7371,0.99980284
1066.7576,0.99967666
1066.7780,0.99956538
1066.7984,0.99972620
1066.8189,0.99968421
1066.8393,0.99983998
1066.8597,0.99998303
1066.8801,0.99987430
1066.9006,1.0000826
1066.9210,0.99994947
1066.9414,0.99985717
1066.9619,0.99979031
1066.9823,0.99992326
1067.0027,0.99986619
1067.0232,0.99985161
1067.0436,0.99984030
1067.0640,0.99982266
1067.0845,0.99990856
1067.1049,0.99980361
1067.1253,0.99983423
1067.1458,0.99983959
1067.1662,0.99977778
1067.1866,0.99982042
1067.2071,0.99981665
1067.2275,0.99992288
1067.2479,0.99984484
1067.2684,0.99994148
